,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score
685,69percent battery nice marque,"['Design Specifications', 'Advertising', 'Software']","[0.8675122857093811, 0.071842260658741, 0.0606454461812973]",Design Specifications,['battery'],0.8675122857093811,POSITIVE,0.9986037611961365
686,if it were not so ugly and expensive i would be interested simply because of the battery life give me a non pro version with that battery apple,"['Design Specifications', 'Advertising', 'Software']","[0.42095208168029785, 0.32438763976097107, 0.25466033816337585]",Design Specifications,['battery'],0.4209520816802978,NEGATIVE,0.9984696507453918
687,yeah a 3 hour workout ai not gon na burn 2000 calorie that is like 80percent of a marathon buy garmin with a battery that can last over a month,"['Design Specifications', 'Advertising', 'Software']","[0.6502704620361328, 0.1870945245027542, 0.1626349836587906]",Design Specifications,['battery'],0.6502704620361328,NEGATIVE,0.9950745701789856
688,too bad i have stopped doing triathlons and recently got the series 8 and i got my garmin 945 with awesome battery life this is massive watch for my small wrist actually the normal series 8 is more wearable too,"['Design Specifications', 'Software', 'Advertising']","[0.5954017639160156, 0.22165927290916443, 0.18293897807598114]",Design Specifications,['battery'],0.5954017639160156,NEGATIVE,0.7801247239112854
689,i feel there is a limit to how smart a watch need to be i used to have an android based smart watch and the battery life wa poor now i have a garmin venu sq it doe all the fitness health tracking i need ha phone notification and medium control yet the battery last all week it is just the right amount of smart,"['Design Specifications', 'Software', 'Advertising']","[0.4096451699733734, 0.3550761044025421, 0.2352786660194397]",Design Specifications,['battery'],0.4096451699733734,NEGATIVE,0.9876039028167725
690,feel like the watch 5 pro is a better choice 90percent of the feature much better battery life and like half the price,"['Design Specifications', 'Advertising', 'Software']","[0.3772345781326294, 0.31345564126968384, 0.30930984020233154]",Design Specifications,['battery'],0.3772345781326294,NEGATIVE,0.9979361295700073
691,the bigger battery is nice but that thing look like too much of a chonker for my wrist,"['Design Specifications', 'Software', 'Advertising']","[0.5595220923423767, 0.2502112090587616, 0.19026672840118408]",Design Specifications,['battery'],0.5595220923423767,NEGATIVE,0.9990851879119873
692,having worn sapphire crystal all my life the isapphire scratching at mohs scale 6 is a deal breaker for me i need a rugged watch for mountain biking like my fenix 6 i get two full week battery including weekend ride dual gps already and zero scratch on the screen after eighteen month,"['Design Specifications', 'Advertising', 'Software']","[0.5433344841003418, 0.23187120258808136, 0.22479431331157684]",Design Specifications,['battery'],0.5433344841003418,NEGATIVE,0.9666566848754883
693,i have the black stainless steel series 4 and there is not a single mark anywhere on it after four year my mom ha a regular aluminum series 5 and it is covered in surface wear micro scratch all over the screen i can not speak for how well it would hold up in heavy outdoors activity i am very much an inside person but for normal use the sapphire crystal is far more durable than the glass in the regular watch i have been looking at getting a new one maybe this year or next year but probably next year i still get two day out of my battery with my light use,"['Design Specifications', 'Software', 'Advertising']","[0.452820360660553, 0.37517064809799194, 0.17200897634029388]",Design Specifications,['battery'],0.452820360660553,POSITIVE,0.974699079990387
694,i know is not possible due to battery size but i wish there wa a smaller one,"['Design Specifications', 'Software', 'Advertising']","[0.4427277445793152, 0.32880669832229614, 0.22846554219722748]",Design Specifications,['battery'],0.4427277445793152,NEGATIVE,0.9958815574645996
695,69percent battery nice hahaha,"['Design Specifications', 'Software', 'Advertising']","[0.6379340887069702, 0.18909887969493866, 0.1729670763015747]",Design Specifications,['battery'],0.6379340887069702,POSITIVE,0.9779157042503357
696,i guess you have an inevitable relationship with 69percent battery in your life,"['Design Specifications', 'Software', 'Advertising']","[0.4465579390525818, 0.31487491726875305, 0.23856714367866516]",Design Specifications,['battery'],0.4465579390525818,NEGATIVE,0.99261474609375
697,1 11 my ptsd kicked in when i heard that low battery sound just suck to hear it on your airpods,"['Design Specifications', 'Software', 'Advertising']","[0.42402926087379456, 0.37366539239883423, 0.2023053914308548]",Design Specifications,['battery'],0.4240292608737945,NEGATIVE,0.9992423057556152
698,richard blahou ek a a hunter hiker i bought a garmin fenix 6 sapphire to replace my apple watch i got so tired of having to charge it my hunting buddy ha a garmin and i got jealous of his battery life and never needing to charge i can go 15 day without charging and that includes sleep monitoring my mind is blown,"['Design Specifications', 'Software', 'Advertising']","[0.6627064347267151, 0.22386397421360016, 0.11342959105968475]",Design Specifications,['battery'],0.6627064347267151,NEGATIVE,0.9996092915534973
699,that is really good battery life damn,"['Design Specifications', 'Software', 'Advertising']","[0.6799827814102173, 0.19778530299663544, 0.1222318708896637]",Design Specifications,['battery'],0.6799827814102173,POSITIVE,0.9997438788414001
700,damn that battery backup,"['Design Specifications', 'Advertising', 'Software']","[0.4676141142845154, 0.30044692754745483, 0.2319389134645462]",Design Specifications,['battery'],0.4676141142845154,NEGATIVE,0.9985357522964478
701,keaton anderson fr 5 7 day battery life is insane something that doesnt exist in any piece of tech anywhere,"['Design Specifications', 'Software', 'Advertising']","[0.40831658244132996, 0.3543541729450226, 0.23732918500900269]",Design Specifications,['battery'],0.4083165824413299,NEGATIVE,0.9988579750061035
702,dude be wanting a rubix cube size watch on his wrist for a week long battery life we getting closer but tech doe not seem to be there yet,"['Design Specifications', 'Advertising', 'Software']","[0.5320827960968018, 0.33680233359336853, 0.13111484050750732]",Design Specifications,['battery'],0.5320827960968018,NEGATIVE,0.9980687499046326
703,best thing about having a watch too is when your phone battery dy or you forget to charge it you can use your watch,"['Design Specifications', 'Software', 'Advertising']","[0.4632740318775177, 0.35481834411621094, 0.18190766870975494]",Design Specifications,['battery'],0.4632740318775177,NEGATIVE,0.9980762004852295
704,mine came with a dead battery and no screen film it wa some weird little cardboard sleeve it look new but i have a feeling it is a used watch,"['Design Specifications', 'Advertising', 'Software']","[0.6498342156410217, 0.20979800820350647, 0.14036782085895538]",Design Specifications,['battery'],0.6498342156410217,NEGATIVE,0.9939403533935547
705,ryam they have but it is basic physic that limit it i think the battery ha more than enough on the series 8 and ultra it is a computer phone and walk in talkie on your wrist using it take power,"['Design Specifications', 'Software', 'Advertising']","[0.3964749872684479, 0.3235727846622467, 0.2799522280693054]",Design Specifications,['battery'],0.3964749872684479,NEGATIVE,0.9782165288925171
706,the only thing i expect is a far better battery life for both the 9 or x and the ultra,"['Design Specifications', 'Software', 'Advertising']","[0.39716896414756775, 0.31276899576187134, 0.29006198048591614]",Design Specifications,['battery'],0.3971689641475677,NEGATIVE,0.9979249238967896
707,all i want is just a decent battery,"['Design Specifications', 'Advertising', 'Software']","[0.5175550580024719, 0.2775900363922119, 0.20485492050647736]",Design Specifications,['battery'],0.5175550580024719,NEGATIVE,0.9903231859207153
708,i hope they can improve battery life or solar powered version,"['Design Specifications', 'Software', 'Advertising']","[0.5082554221153259, 0.28637582063674927, 0.2053687572479248]",Design Specifications,['battery'],0.5082554221153259,NEGATIVE,0.9925671815872192
709,my wish list 1 cgm 2 body composition 3 bp 4 tue all day battery life of 24hrs without low power mode chance are apple will switch all production line to 3nm this barring any technical or yield issue,"['Design Specifications', 'Advertising', 'Software']","[0.40714940428733826, 0.3082706034183502, 0.2845799922943115]",Design Specifications,['battery'],0.4071494042873382,NEGATIVE,0.9950359463691711
710,oh f these battery duration le than one day is just ridiculous,"['Design Specifications', 'Software', 'Advertising']","[0.46859413385391235, 0.27854111790657043, 0.2528647482395172]",Design Specifications,['battery'],0.4685941338539123,NEGATIVE,0.9994581341743469
711,i have a 40mm series 4 and a very small wrist the 44 mm wa too big in my wrist so i have not upgraded to the ultra i just want a longer battery life,"['Design Specifications', 'Software', 'Advertising']","[0.4089341163635254, 0.36304131150245667, 0.22802452743053436]",Design Specifications,['battery'],0.4089341163635254,NEGATIVE,0.9975845813751221
712,i can confirm from experience with the gear s3 s4 and s5 that the battery life on samsung watch is misleading i can barely get 1 5 day and this with low power mode low brightness they are not defect watch went to samsung got replacement it just how they are,"['Design Specifications', 'Software', 'Advertising']","[0.3714478015899658, 0.3451838791370392, 0.2833682894706726]",Design Specifications,['battery'],0.3714478015899658,NEGATIVE,0.9922009110450745
713,a band with extra battery would be nice,"['Design Specifications', 'Advertising', 'Software']","[0.6316606998443604, 0.1883547157049179, 0.17998453974723816]",Design Specifications,['battery'],0.6316606998443604,NEGATIVE,0.8023425936698914
714,when the battery it s gon na last 1 week i ll buy one,"['Design Specifications', 'Software', 'Advertising']","[0.49569806456565857, 0.27025189995765686, 0.2340499460697174]",Design Specifications,['battery'],0.4956980645656585,NEGATIVE,0.6032979488372803
715,i do not see the design changing anytime soon folk were predicting huge jump since the s7 and that did not happen with even with the s8 the battery life improvement would be cool but nothing worth waiting for if at all most change will probably come with the watch ultra 2,"['Design Specifications', 'Advertising', 'Software']","[0.5071847438812256, 0.38624513149261475, 0.10657013952732086]",Design Specifications,['battery'],0.5071847438812256,NEGATIVE,0.996536135673523
716,i got the ultra this year and although it wa very expensive i love it much more durable better battery life and perfect screen size,"['Design Specifications', 'Software', 'Advertising']","[0.4180958569049835, 0.3132088780403137, 0.26869526505470276]",Design Specifications,['battery'],0.4180958569049835,POSITIVE,0.9991776347160339
717,expensive it costed me a weekly income although yeah i love the alarm and the bigger case not to mention the battery it went from 100percent to 0percent in about 3 day and it charge extremely fast when i have for example 30percent i just charge it while i shower and it is already at 100percent when i put it on again,"['Design Specifications', 'Advertising', 'Software']","[0.6416701078414917, 0.2712310254573822, 0.08709884434938431]",Design Specifications,['battery'],0.6416701078414917,NEGATIVE,0.9765564203262329
718,it ok but the battery is terrible unfortunately,"['Design Specifications', 'Software', 'Advertising']","[0.5915412306785583, 0.30014511942863464, 0.10831371694803238]",Design Specifications,['battery'],0.5915412306785583,NEGATIVE,0.996864378452301
719,how many percent is your series 4 battery capacity after 4 year,"['Design Specifications', 'Software', 'Advertising']","[0.729774534702301, 0.13527773320674896, 0.13494768738746643]",Design Specifications,['battery'],0.729774534702301,NEGATIVE,0.9887052178382874
720,une full day battery life amazing,"['Design Specifications', 'Software', 'Advertising']","[0.5973610281944275, 0.2701115310192108, 0.1325274109840393]",Design Specifications,['battery'],0.5973610281944275,POSITIVE,0.9997053742408752
721,if your watch is a gps model i e without cellular function or not set up with cellular it would not be able to access the internet without an iphone cellular version can but it drain your watch is battery if you have the cellular version and set up the plan you can use it stand alone for phone call streaming music with bluetooth and using map other than that you would need your iphone,"['Design Specifications', 'Advertising', 'Software']","[0.5081196427345276, 0.2853083908557892, 0.20657187700271606]",Design Specifications,['battery'],0.5081196427345276,NEGATIVE,0.9997068047523499
722,how about degradation of battery in this 800 day is posible to replace it at an apple store,"['Design Specifications', 'Software', 'Advertising']","[0.5433537364006042, 0.31218624114990234, 0.1444600373506546]",Design Specifications,['battery'],0.5433537364006042,NEGATIVE,0.9992614388465881
723,what is the battery health percentage after 800 day,"['Design Specifications', 'Software', 'Advertising']","[0.4286095201969147, 0.4080873131752014, 0.1633031964302063]",Design Specifications,['battery'],0.4286095201969147,NEGATIVE,0.9832589626312256
724,guneet singh i used it heavily today 3 hour walk and i made it to nighttime with like 5percent of the battery so i just charge it when i sit on my desk and put it back on,"['Design Specifications', 'Software', 'Advertising']","[0.4571588635444641, 0.29887714982032776, 0.24396398663520813]",Design Specifications,['battery'],0.4571588635444641,NEGATIVE,0.9785455465316772
725,doe not the cellular version finish battery quickly,"['Design Specifications', 'Software', 'Advertising']","[0.6398729681968689, 0.20764583349227905, 0.15248124301433563]",Design Specifications,['battery'],0.6398729681968689,NEGATIVE,0.9990344047546387
726,how long did your battery last at the end,"['Design Specifications', 'Software', 'Advertising']","[0.5008309483528137, 0.2785128057003021, 0.22065618634223938]",Design Specifications,['battery'],0.5008309483528137,NEGATIVE,0.9984807372093201
727,wohoo jessica and dustin are my fave trainer great review thank you glad you are feeling better i am looking to upgrade because i have series 4 and the battery life is not ideal for sleep tracking for health reason so highly considering upgrading do not think i need ultra but the battery life on ultra look very appealing too,"['Design Specifications', 'Advertising', 'Software']","[0.4485815465450287, 0.31540995836257935, 0.23600850999355316]",Design Specifications,['battery'],0.4485815465450287,POSITIVE,0.9972808361053467
728,this watch look good but today we see battery life in week not 7 to 14 hr,"['Design Specifications', 'Advertising', 'Software']","[0.7964542508125305, 0.12935775518417358, 0.07418794184923172]",Design Specifications,['battery'],0.7964542508125305,NEGATIVE,0.9692674875259399
729,if you do alot of traning outside with gps your battery time will be much lower beacuse this year apple watch always use watch gps instead of you phone that is not good for me,"['Design Specifications', 'Software', 'Advertising']","[0.38043421506881714, 0.36893126368522644, 0.2506345510482788]",Design Specifications,['battery'],0.3804342150688171,NEGATIVE,0.9996204376220703
730,i am a fan of apple product but in watch i use garmin tactix 7 pro ballistic edition it is far better than all competitor and other model in all respect especially the battery,"['Design Specifications', 'Advertising', 'Software']","[0.5859494209289551, 0.2663687765598297, 0.14768174290657043]",Design Specifications,['battery'],0.5859494209289551,POSITIVE,0.9981448650360107
731,the problem with smart watch nowadays are the battery more feature consume more battery and there are not any fast charging definitely a bummer,"['Design Specifications', 'Advertising', 'Software']","[0.437660276889801, 0.37567952275276184, 0.18666018545627594]",Design Specifications,['battery'],0.437660276889801,NEGATIVE,0.9970132112503052
732,sandi hermana how is the battery life,"['Design Specifications', 'Software', 'Advertising']","[0.44112488627433777, 0.33186739683151245, 0.22700779139995575]",Design Specifications,['battery'],0.4411248862743377,NEGATIVE,0.9964621663093567
733,the battery went from 95 to almost 30,"['Design Specifications', 'Software', 'Advertising']","[0.5435965061187744, 0.2793162167072296, 0.17708726227283478]",Design Specifications,['battery'],0.5435965061187744,NEGATIVE,0.9761461019515991
734,doe the apple 1 and the apple 3 use the same battery,"['Design Specifications', 'Software', 'Advertising']","[0.458475261926651, 0.4561364948749542, 0.08538822829723358]",Design Specifications,['battery'],0.458475261926651,NEGATIVE,0.9964529275894165
735,apple spend dollar600 on a watch slows down 3 year later every analog watch for the last 50 yr buy a dollar10 battery every 3 year last you a life time,"['Design Specifications', 'Advertising', 'Software']","[0.6019784212112427, 0.25179192423820496, 0.14622963964939117]",Design Specifications,['battery'],0.6019784212112427,NEGATIVE,0.996731162071228
736,i had such an amazing watch but the battery expanded and pushed out the front i wa very worried that my dollar500 watch wa ruined apple very kindly offered to fix it for a mere dollar300 at the time i did not have enough money so i threw it in the bin and bought a different brand of watch for dollar20 i do not know what my heart rate is but i can at least tell the time,"['Design Specifications', 'Advertising', 'Software']","[0.45089247822761536, 0.3281269669532776, 0.22098061442375183]",Design Specifications,['battery'],0.4508924782276153,NEGATIVE,0.9990441203117371
737,can anyone tell me if it ha a limited battery life like a phone and if it say it doe or not i am sorry but i do not want to watch the whole video,"['Design Specifications', 'Advertising', 'Software']","[0.6299448013305664, 0.2205333560705185, 0.1495218276977539]",Design Specifications,['battery'],0.6299448013305664,NEGATIVE,0.9991961121559143
738,zaros3433k yes bluetooth must be enabled a it is the communication path between both device and yes the phone must be with you at all time in order for it to work with the exception of the time for example if you are phone is not with you or close by or the battery died the phone would still work but you will only see the clock,"['Design Specifications', 'Software', 'Advertising']","[0.636692464351654, 0.2036435902118683, 0.15966391563415527]",Design Specifications,['battery'],0.636692464351654,NEGATIVE,0.9958991408348083
739,how do i save the battery from my apple watch,"['Design Specifications', 'Software', 'Advertising']","[0.4638028144836426, 0.36956852674484253, 0.1666286289691925]",Design Specifications,['battery'],0.4638028144836426,NEGATIVE,0.9984807372093201
740,reason 1 not to get an apple watch battery suck dude that model look ridiculously bigger on your wrist it is not aesthetic at all,"['Design Specifications', 'Software', 'Advertising']","[0.4297623634338379, 0.2940392792224884, 0.27619844675064087]",Design Specifications,['battery'],0.4297623634338379,NEGATIVE,0.9994348883628845
741,poor battery life kill it for me a a runner,"['Design Specifications', 'Software', 'Advertising']","[0.6148309111595154, 0.24221265316009521, 0.14295648038387299]",Design Specifications,['battery'],0.6148309111595154,NEGATIVE,0.9998050332069397
742,i do not get why somebody should spend 700dollar on a smartwatch that ha no special feature like e g garmins do crazy battery life ecg and generally being best fitness tracker i got a smartwatch fossil gen 5 on ebay for like 60dollar and it also feature nfc payment bluetooth unlock and even more like a full web browser or google note perfect for cheating on exam and is even supported on apple device i get why people pay a premium for a collectible watch that hold it value but a 600dollar markup just for the apple logo really is not justified at all in my eye,"['Design Specifications', 'Software', 'Advertising']","[0.4096997082233429, 0.3829592168331146, 0.2073410153388977]",Design Specifications,['battery'],0.4096997082233429,NEGATIVE,0.9966919422149658
743,great watch with the worst ever battery life even a weekend outstation is impossible without the charger,"['Design Specifications', 'Advertising', 'Software']","[0.562889575958252, 0.28438761830329895, 0.15272283554077148]",Design Specifications,['battery'],0.562889575958252,NEGATIVE,0.9990559220314026
744,battery life on it suck though,"['Design Specifications', 'Software', 'Advertising']","[0.5923444628715515, 0.2334560751914978, 0.17419949173927307]",Design Specifications,['battery'],0.5923444628715515,NEGATIVE,0.9991686344146729
745,how is the battery on apple watch do they realistically last a complete day with heavy usage,"['Design Specifications', 'Software', 'Advertising']","[0.4154316186904907, 0.39069846272468567, 0.1938699185848236]",Design Specifications,['battery'],0.4154316186904907,NEGATIVE,0.9977085590362549
746,great info an review i had 2 series of apple watch and they are sitting dusty on my drawer im not planning to buy any until they fix the main thing battery life if they can make it to last for at least a week i would be really thrilled and reconsider otherwise all the improvement just said are not really exciting to me,"['Design Specifications', 'Software', 'Advertising']","[0.4097093343734741, 0.34788087010383606, 0.242409810423851]",Design Specifications,['battery'],0.4097093343734741,NEGATIVE,0.999544084072113
747,the battery is the let down if only apple can make it last a week i will get one,"['Design Specifications', 'Software', 'Advertising']","[0.44652441143989563, 0.2806779146194458, 0.2727976143360138]",Design Specifications,['battery'],0.4465244114398956,NEGATIVE,0.9995985627174377
748,there is no chance that in 2021 or 2022 or any year anyone need a smartwatch that ha close to 1 day battery life le when you have smartwatches with more sensor and 21 day battery sapphire ceramic titanium,"['Design Specifications', 'Advertising', 'Software']","[0.48725593090057373, 0.28339269757270813, 0.22935135662555695]",Design Specifications,['battery'],0.4872559309005737,NEGATIVE,0.9938905239105225
749,amazing watch but there is always a but with apple the battery ohhh godddd the battery it is a kill thing,"['Design Specifications', 'Advertising', 'Software']","[0.4884522557258606, 0.2895055115222931, 0.22204217314720154]",Design Specifications,['battery'],0.4884522557258606,NEGATIVE,0.9890679717063904
750,all that feature and if you do not have the charger after about 20 24 hour of usage you just have a few hundred on your wrist if they do not improve battery life nothing else matter,"['Design Specifications', 'Advertising', 'Software']","[0.40301403403282166, 0.3325403332710266, 0.26444563269615173]",Design Specifications,['battery'],0.4030140340328216,NEGATIVE,0.9975538849830627
751,oh you will need to charge your phone it is always low battery,"['Design Specifications', 'Advertising', 'Software']","[0.548433780670166, 0.2874090373516083, 0.1641571968793869]",Design Specifications,['battery'],0.548433780670166,NEGATIVE,0.9988449811935425
752,why do not they just make a nice looking watch that dose notification it all most people use anyway loose all the fitness stuff most people do not want there watch telling them they do not go to the gym and them that do know what they have done loose the sleep tracking thats when it on charge loose the apps 90percent are pointless anyway make it look like a watch with the added bonus you can put them cotton strap that loop through the pin hey you might get decent battery life aswell somtimes le is more and simple is the beutifull,"['Design Specifications', 'Software', 'Advertising']","[0.3594411313533783, 0.3354649245738983, 0.30509400367736816]",Design Specifications,['battery'],0.3594411313533783,NEGATIVE,0.9977422952651978
753,i feel like the most important part for the newer watch is the fast charging put it on the charger after dinner while watching show or doing dish and get it to 100percent in no time flat that way you can wear it to bed and all day the next day and it becomes more like a non 1 day battery plus sleep tracking that is the reason i will not get an se model,"['Design Specifications', 'Advertising', 'Software']","[0.35143208503723145, 0.34469330310821533, 0.30387455224990845]",Design Specifications,['battery'],0.3514320850372314,NEGATIVE,0.9976059198379517
754,series 8 is my first apple watch my electrophysiologist fancy cardiologist at cleveland clinic wanted me to get one to monitor my heart with the ekg feature and other health feature the se wa a no go since it doe not have that feature the ultra wa a strong possibility for the added battery the brighter and bigger screen for a senior the siren for safety and of course the cool factor yes it ha a gazillion feature for pro athlete that i will never use but i am guessing just about any apple watch ha feature that some use and others do not those that think it is too big for everyday use well that is just a personal preference the only reason i did not go for it is that i am a stomach and side sleeper and it would not work well having it on my arm at night and the sleep monitoring feature is a big plus for me the 8 is a bit cumbersome at night sometimes but manageable,"['Design Specifications', 'Advertising', 'Software']","[0.36918914318084717, 0.34181827306747437, 0.28899261355400085]",Design Specifications,['battery'],0.3691891431808471,NEGATIVE,0.993296205997467
755,18 hour battery seriously,"['Design Specifications', 'Software', 'Advertising']","[0.6558178067207336, 0.22565029561519623, 0.11853188276290894]",Design Specifications,['battery'],0.6558178067207336,NEGATIVE,0.9790520668029785
756,worst mistake of my life buying one of these the battery is crap their watch spend more time of the charger than on the wrist,"['Design Specifications', 'Advertising', 'Software']","[0.4166877865791321, 0.40820637345314026, 0.17510589957237244]",Design Specifications,['battery'],0.4166877865791321,NEGATIVE,0.999790370464325
757,dear craig your video here helped me greatly i am an avid runner and almost got tricked lol into buying ultra from the hype but i tried one on at best buy and it wa unnecessarily ginormous so i just ordered a aw7 cellular dollar440 amazon now and already own a aw6 gps so i can use battery burning cell only for my 1 to 3 hour daily run thank you oh and i see my one iphone 13 pro max can be used for both watch but is the daily switching between these watch simply taking one off putting other on and passcoding in or is there more to it like in setting each time esp with cellular thank you,"['Design Specifications', 'Software', 'Advertising']","[0.39261895418167114, 0.3916659951210022, 0.21571505069732666]",Design Specifications,['battery'],0.3926189541816711,NEGATIVE,0.9893385171890259
758,the apple watch ultra is amazing lasted me about a solid 36 40 hour that is including 2 sleep cycle cellular usage to send receive call away from phone and a 7 5 hour workout to continuously monitor my calorie output while at my labor intensive job on top of 2 1 5 hour workout session at the gym the battery and phone call experience a well a the bigger brighter screen alone is worth it in my opinion i comfortably used an apple watch a a phone substitute for about 2 day i am also a moderate backpacker which is just icing on the cake highly recommend,"['Design Specifications', 'Software', 'Advertising']","[0.5271268486976624, 0.25917625427246094, 0.2136969268321991]",Design Specifications,['battery'],0.5271268486976624,POSITIVE,0.9988627433776855
759,ultra hand down my traditional watch are big and heavy this ultra will more closely match that size but with all the additional iwatch item it will replace my 6 very well it the battery life hand down that is the bonus,"['Design Specifications', 'Advertising', 'Software']","[0.4212287664413452, 0.33305153250694275, 0.24571970105171204]",Design Specifications,['battery'],0.4212287664413452,NEGATIVE,0.8556822538375854
760,i think the battery life is going to be great especially with cellular too very cool you are getting one thanks for watching,"['Design Specifications', 'Advertising', 'Software']","[0.4067126512527466, 0.3232099115848541, 0.2700774669647217]",Design Specifications,['battery'],0.4067126512527466,POSITIVE,0.9952605366706848
761,battery life of 7 series v 8,"['Design Specifications', 'Software', 'Advertising']","[0.6311430335044861, 0.2509746551513672, 0.11788235604763031]",Design Specifications,['battery'],0.6311430335044861,NEGATIVE,0.9542689323425293
762,there is only one watch to buy buying anything but the ultra mean in 4 year your battery will be wearing out and you will be looking for a new watch my four year old series 5 just got traded in on the ultra because apple would not work on it yearly update are becoming so incremental that the best bet is to buy their best battery and that is the ultra and along with it you get their finest piece toughest and most unique piece of jewelry,"['Design Specifications', 'Advertising', 'Software']","[0.5093979835510254, 0.3673836588859558, 0.12321833521127701]",Design Specifications,['battery'],0.5093979835510254,NEGATIVE,0.9879361391067505
763,coming from a series 6 i wanted to upgrade to something that looked slightly different i checked out the series 8 in stainless but that end up being more expensive than the ultra so might a well spend that money on the ultra since it look different is more resistant to damage and ha better battery life,"['Design Specifications', 'Software', 'Advertising']","[0.4267600178718567, 0.3160170912742615, 0.25722289085388184]",Design Specifications,['battery'],0.4267600178718567,NEGATIVE,0.996841549873352
764,i bought 8 series stainless do not even bothered or thought about getting ultra because of the longer battery life and other function sitting in the office and seeing patient with aluminum or ultra look very off to me haha,"['Design Specifications', 'Software', 'Advertising']","[0.4152701795101166, 0.32950878143310547, 0.25522100925445557]",Design Specifications,['battery'],0.4152701795101166,NEGATIVE,0.9971601963043213
765,i wa looking to upgrade to a series 8 but the battery health on my series 6 is still 100percent so technically a good a new i use the series 4 it replaced overnight which is showing it age maybe instead i will get an se to replace that and maybe an 8 in six month or so,"['Design Specifications', 'Software', 'Advertising']","[0.41427546739578247, 0.3679238259792328, 0.21780072152614594]",Design Specifications,['battery'],0.4142754673957824,NEGATIVE,0.9650264382362366
766,my regular watch need to get a battery change so i bought a 3 series discovered if i fall and need 911 3 series can make 911 call without cellular,"['Design Specifications', 'Software', 'Advertising']","[0.4874034821987152, 0.2570928931236267, 0.2555036246776581]",Design Specifications,['battery'],0.4874034821987152,NEGATIVE,0.9984458088874817
767,bhai lakin ekbar fire bolt ninja 3 full tuch screen ya wali battery ka backup mast ha or is ki quality bhi mast ha,"['Design Specifications', 'Software', 'Advertising']","[0.5778769254684448, 0.2890745997428894, 0.13304853439331055]",Design Specifications,['battery'],0.5778769254684448,NEGATIVE,0.9930493831634521
768,i love my ultra and i feel naked if i am not wearing it a it can replace my phone for easy thing like call and text message i use the trail loop and the old nike sport rubber band and dress it up with a titanium band if i need to get fancy and take the wife on a date lol the battery life is my favorite thing about the watch,"['Design Specifications', 'Software', 'Advertising']","[0.41576674580574036, 0.29921799898147583, 0.2850152850151062]",Design Specifications,['battery'],0.4157667458057403,POSITIVE,0.9355236887931824
769,great review i have had it for 10 day and really enjoy it this one day battery life you can make it 2 and a half with the low power mode which i use because for me is the same do not need hr on every second ecg and blood oxygen i do not need at all especially for 150 eur more only fast charging is kind of missing p s you have to use it more for sport a well it is very good a a running and sport watch,"['Design Specifications', 'Advertising', 'Software']","[0.47457748651504517, 0.29621434211730957, 0.22920818626880646]",Design Specifications,['battery'],0.4745774865150451,POSITIVE,0.9983780384063721
770,do you think they intentionally do not make the battery last long,"['Design Specifications', 'Software', 'Advertising']","[0.5483404994010925, 0.3012469708919525, 0.15041251480579376]",Design Specifications,['battery'],0.5483404994010925,NEGATIVE,0.9272685050964355
771,the battery is very terrible,"['Design Specifications', 'Advertising', 'Software']","[0.5664805769920349, 0.23961856961250305, 0.193900927901268]",Design Specifications,['battery'],0.5664805769920349,NEGATIVE,0.9996781349182129
772,need to know the battery percentage,"['Design Specifications', 'Software', 'Advertising']","[0.5598779916763306, 0.2470826506614685, 0.19303935766220093]",Design Specifications,['battery'],0.5598779916763306,NEGATIVE,0.9960092306137085
773,lars hofman i love the battery life too the first se did not last a day,"['Design Specifications', 'Software', 'Advertising']","[0.3923056125640869, 0.3782481551170349, 0.22944624722003937]",Design Specifications,['battery'],0.3923056125640869,POSITIVE,0.9939518570899963
774,i have the iphone 13 it is really good and the battery life is amazing well worth it,"['Design Specifications', 'Software', 'Advertising']","[0.45489975810050964, 0.3127526044845581, 0.23234769701957703]",Design Specifications,['battery'],0.4548997581005096,POSITIVE,0.9998766183853149
775,"I will admitted I was a little scriptable about purchasing the apple watch, but was glad that I take that chance once I received it. Since I’ve had it I haven’t had any problems with it and the battery life on the watch is wonderful. I would say take your chances on purchasing this item if it’s something you would really like.","['Design Specifications', 'Software', 'Advertising']","[0.4090687036514282, 0.3304678797721863, 0.2604633867740631]",Design Specifications,['battery'],0.4090687036514282,POSITIVE,0.999711811542511
776,I ordered this Watch in excellent like new condition and it is! Works perfectly. Arrived with 80% on the battery life. Charges to 100% with no issue and lasts me 1.5 days. Screen is flawless back is flawless. Great buy! So much cheaper then buying from Apple directly.,"['Design Specifications', 'Software', 'Advertising']","[0.4893941879272461, 0.2691231071949005, 0.2414827197790146]",Design Specifications,['battery'],0.4893941879272461,POSITIVE,0.9996563196182251
777,"I was mostly concerned with the battery life. Thankfully, I received mine at 94%. I bought it in good condition. It has minor scratches. I must say it was a fantastic buy! I recommend to anyone. Everything seems fully functional so far, and I can easily use it on a daily basis. I highly recommend guys.","['Design Specifications', 'Advertising', 'Software']","[0.48367640376091003, 0.3318776488304138, 0.18444594740867615]",Design Specifications,['battery'],0.48367640376091,POSITIVE,0.9992161989212036
